antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Home_1', 'Draw'})",frozenset({'Home_Venue'}),0.10192393014157222,0.7174605735489856,0.07292380913967653,0.7154728927582114,0.9972295609486358,1.0,-0.0002025922380626266,0.9930140899050256,-0.0030838904784522944,0.09769276489976766,-0.007035056366262171,0.40855722443172543
"frozenset({'Away_1', 'Draw'})",frozenset({'Home_Venue'}),0.10192393014157222,0.7174605735489856,0.07292380913967653,0.7154728927582114,0.9972295609486358,1.0,-0.0002025922380626266,0.9930140899050256,-0.0030838904784522944,0.09769276489976766,-0.007035056366262171,0.40855722443172543
"frozenset({'Home_1', 'Away_1'})",frozenset({'Home_Venue'}),0.10192393014157222,0.7174605735489856,0.07292380913967653,0.7154728927582114,0.9972295609486358,1.0,-0.0002025922380626266,0.9930140899050256,-0.0030838904784522944,0.09769276489976766,-0.007035056366262171,0.40855722443172543
"frozenset({'Away_1', 'Home_1', 'Draw'})",frozenset({'Home_Venue'}),0.10192393014157222,0.7174605735489856,0.07292380913967653,0.7154728927582114,0.9972295609486358,1.0,-0.0002025922380626266,0.9930140899050256,-0.0030838904784522944,0.09769276489976766,-0.007035056366262171,0.40855722443172543
frozenset({'Home_1'}),frozenset({'Home_Venue'}),0.299278022022345,0.7174605735489856,0.21336667607792523,0.7129380053908356,0.9936964227375189,1.0,-0.001353505252832371,0.9842453259467263,-0.008971678056090004,0.2655889145496536,-0.016006856865811978,0.5051647526392001
frozenset({'Draw'}),frozenset({'Home_Venue'}),0.2326059774936474,0.7174605735489856,0.16573226313878917,0.7125021675047685,0.9930889497945651,1.0,-0.0011533548847255382,0.9827532402551264,-0.00898704298956617,0.2113030957523398,-0.017549430557355597,0.4717502967049365
"frozenset({'Home_0', 'Away Win', 'Away_1'})",frozenset({'Home_Venue'}),0.07627152825394265,0.7174605735489856,0.05199048118420522,0.6816499206768905,0.9500869396976694,1.0,-0.002731333222326139,0.8875117199648971,-0.05381256540747048,0.07009244154431755,-0.12674568403395514,0.37705725177087157
"frozenset({'Home_0', 'Away_1'})",frozenset({'Home_Venue'}),0.07627152825394265,0.7174605735489856,0.05199048118420522,0.6816499206768905,0.9500869396976694,1.0,-0.002731333222326139,0.8875117199648971,-0.05381256540747048,0.07009244154431755,-0.12674568403395514,0.37705725177087157
"frozenset({'Away Win', 'Away_1'})",frozenset({'Home_Venue'}),0.07627152825394265,0.7174605735489856,0.05199048118420522,0.6816499206768905,0.9500869396976694,1.0,-0.002731333222326139,0.8875117199648971,-0.05381256540747048,0.07009244154431755,-0.12674568403395514,0.37705725177087157
frozenset({'Away_2'}),frozenset({'Home_Venue'}),0.16920098414875168,0.7174605735489856,0.11495180091154761,0.6793802145411203,0.9469234123632784,1.0,-0.006443234220868593,0.8812289174438699,-0.06320299510523529,0.14895729890764645,-0.13477892089678875,0.4198002939132406
frozenset({'Home_0'}),frozenset({'Home_Venue'}),0.2620094381478643,0.7174605735489856,0.17722744322994394,0.6764162561576355,0.9427922329051189,1.0,-0.010753998538870269,0.8731570476811558,-0.07597519494428431,0.22091503267973853,-0.14526934490845753,0.46171835969563807
"frozenset({'Home_1', 'Away Win'})",frozenset({'Home_Venue'}),0.086637357318598,0.7174605735489856,0.0576372363167023,0.665270018621974,0.9272565533896222,1.0,-0.004521651755867426,0.8440816245017788,-0.0790977705425393,0.07721402712487166,-0.18471954722418266,0.37280253798200114
"frozenset({'Away_2', 'Away Win'})",frozenset({'Home_Venue'}),0.10216593393296496,0.7174605735489856,0.06776106158996491,0.663245163837347,0.9244343010467362,1.0,-0.005538967966747896,0.8390062921458609,-0.08344689924141145,0.09012392039053699,-0.1918861745868175,0.3788454287817272
frozenset({'Away Win'}),frozenset({'Home_Venue'}),0.28576614366958414,0.7174605735489856,0.18718993264227807,0.6550458715596331,0.913006088013154,1.0,-0.017836008695783584,0.8190637628500153,-0.11770348417296848,0.2293890865954923,-0.22090616794033074,0.45797605023900256
